url,URL Relevance,NumberOfRetweets,Hashtag,Mention,Max Retweets,PercentMatch,Tweets:Followers,Followers,Relevant
true,false,0,Yes,No,false,0.0,18.33932378921718,3283,false
true,false,0,No,No,false,0.0,1.0491228070175438,285,false
false,false,0,No,No,false,0.0,2.727547931382442,1982,false
false,false,0,No,No,false,0.0,11.021739130434783,184,false
false,false,0,No,No,false,0.0,38.436868686868685,396,false
false,false,0,No,No,false,0.0,1.1069600818833163,1954,false
false,false,0,No,No,false,0.0,1.569014816740317,3847,false
true,false,0,No,No,false,0.0,416.5357142857143,28,false
true,false,0,No,Yes,false,0.0,7.282527881040892,538,false
true,false,0,No,No,false,0.0,4899.0,7,false
true,false,0,No,No,false,0.0,41.48571428571429,140,false
true,false,0,No,No,false,0.0,80.48809523809524,168,false
false,false,0,No,No,false,0.0,629.8888888888889,9,false
false,false,0,No,No,false,0.0,173.75,36,false
false,false,0,Yes,Yes,false,0.0,5.115384615384615,52,false
false,false,0,No,No,false,0.0,291.79411764705884,34,false
false,false,0,No,No,false,0.0,488.02941176470586,34,false
false,false,0,No,No,false,0.0,298.98214285714283,56,false
true,false,0,No,No,false,0.0,254.01123595505618,801,false
true,false,0,Yes,No,false,0.0,72.76,150,false
true,false,0,No,No,false,0.0,73.5,26,false
true,false,0,Yes,No,false,0.0,414.85714285714283,70,false
true,false,0,No,No,false,0.0,150.32167832167832,143,false
true,false,0,No,No,false,0.0,72.20842105263158,950,false
false,false,0,No,No,false,0.0,2.9969773299748113,1985,false
false,false,0,No,No,false,0.0,11.04669260700389,771,false
false,false,0,No,No,false,0.0,53.49770642201835,436,false
false,false,0,No,No,false,0.0,32.104166666666664,240,false
false,false,0,No,No,false,0.0,4.663003663003663,273,false
true,false,0,No,No,false,0.0,0.6230529595015576,321,false
true,false,0,No,No,false,0.0,0.4550898203592814,334,false
true,false,0,No,No,false,0.0,0.8957055214723927,326,false
true,false,0,No,No,false,0.0,0.8408408408408409,333,false
true,false,0,No,No,false,0.0,0.6413373860182371,329,false
true,false,0,No,No,false,0.0,0.5976331360946746,338,false
true,false,0,No,No,false,0.0,0.599406528189911,337,false
true,false,0,No,No,false,0.0,0.9285714285714286,336,false
true,false,0,No,No,false,0.0,0.5783132530120482,332,false
true,false,0,No,No,false,0.0,1.0,333,false
true,false,0,No,No,false,0.0,1.1785714285714286,336,false
true,false,0,No,No,false,0.0,0.37388724035608306,337,false
true,false,0,No,No,false,0.0,0.9191616766467066,334,false
true,false,0,No,No,false,0.0,0.7648809523809523,336,false
true,false,0,No,No,false,0.0,0.9940298507462687,335,false
true,false,0,No,No,false,0.0,0.36227544910179643,334,false
true,false,0,No,Yes,false,0.0,0.6111111111111112,18,false
true,false,0,No,No,false,0.0,0.3787878787878788,330,false
true,false,0,No,No,false,0.0,49.72906403940887,203,false
true,false,0,No,No,false,0.0,9377.64705882353,17,false
true,false,0,No,No,false,0.0,387.9340659340659,91,false
true,false,0,No,No,false,0.0,2318.4666666666667,15,false
true,false,0,No,No,false,0.0,23.811827956989248,558,false
true,false,0,Yes,Yes,false,0.0,5.765886287625418,598,false
true,false,0,Yes,No,false,0.0,Infinity,0,false
true,false,0,Yes,Yes,false,0.0,153.47058823529412,578,false
true,false,0,No,Yes,false,0.0,27.835843373493976,1328,false
true,false,0,No,No,false,0.0,0.793939393939394,330,false
true,false,0,No,No,false,0.0,620.8125,112,false
true,false,0,No,Yes,false,0.0,37.020833333333336,48,false
true,false,0,No,Yes,false,0.0,6.116788321167883,411,false
true,false,0,No,Yes,false,0.0,0.12162162162162163,296,false
true,false,0,No,No,false,0.0,14.404858299595142,247,false
true,false,0,No,No,false,0.0,125.40096618357488,207,false
true,false,0,No,No,false,0.0,23.30708661417323,127,false
true,false,0,Yes,No,false,0.0,2.6458100558659217,895,false
true,false,0,No,No,false,0.0,4.285714285714286,168,false
true,false,0,No,No,false,0.0,1.1426512968299711,694,false
true,false,0,No,No,false,0.0,8.572,2000,false
true,false,0,No,No,false,0.0,6.894472361809045,199,false
true,false,0,No,Yes,false,0.0,12.944018856806128,1697,false
true,false,0,No,No,false,0.0,97.57142857142857,119,false
true,false,0,No,No,false,0.0,55.2,40,false
true,false,0,No,No,false,0.0,8527.0,3,false
true,false,0,No,No,false,0.0,2000.2777777777778,18,false
true,false,0,Yes,Yes,false,0.0,0.3945917563665004,3809,false
true,false,0,Yes,No,false,0.0,18437.0,1,false
true,false,0,No,No,false,0.0,29.619778067885118,3064,false
true,false,0,Yes,No,false,0.0,21.376635967038293,2063,false
true,false,0,No,No,false,0.0,6.160285860132721,1959,false
true,false,0,No,No,false,0.0,69.62180974477958,431,false
true,false,0,No,No,false,0.0,2.998299319727891,1176,false
true,false,0,No,Yes,false,0.0,9.788973384030419,526,false
true,false,0,No,No,false,0.0,13.71556350626118,1118,false
true,false,0,No,No,false,0.0,19.016574585635357,1448,false
true,false,0,No,No,false,0.0,1.7733812949640289,278,false
true,false,0,No,Yes,false,0.0,12.63768115942029,138,false
true,false,0,No,Yes,false,0.0,0.0472972972972973,148,false
true,false,0,No,No,false,0.0,12.208333333333334,288,false
true,false,0,No,No,false,0.0,14.10763888888889,288,false
true,false,0,No,No,false,0.0,2735.5,12,false
true,false,0,Yes,No,false,0.0,61.07692307692308,13,false
true,false,0,No,Yes,false,0.0,4.495528669121515,1901,false
true,false,0,No,Yes,false,0.0,9.3,10,false
true,false,0,No,No,false,0.0,524.3783783783783,37,false
true,false,0,No,No,false,0.0,1991.4492753623188,69,false
false,false,0,No,No,false,0.0,20.451136363636362,880,false
false,false,0,No,No,false,0.0,24.459375,320,false
false,false,0,No,No,false,0.0,83.7890625,128,false
false,false,0,No,Yes,false,0.0,7.490033222591362,602,false
false,false,0,No,No,false,0.0,128.27012987012986,385,false
false,false,0,No,No,false,0.0,24.110367892976587,299,false
false,false,0,No,No,false,0.0,30.106382978723403,141,false
false,false,0,No,Yes,false,0.0,2.8118279569892475,558,false
false,false,0,No,No,false,0.0,9.725265017667844,1132,false
false,false,0,No,No,false,0.0,0.030612244897959183,98,false
false,false,0,No,No,false,0.0,12.576190476190476,210,false
false,false,0,No,Yes,false,0.0,34.357142857142854,42,false
false,false,0,No,Yes,false,0.0,23.480565371024735,283,false
false,false,0,No,No,false,0.0,81.92976588628763,299,false
false,false,0,Yes,No,false,0.0,24.020408163265305,147,false
false,false,0,No,Yes,false,0.0,68.06122448979592,98,false
false,false,0,No,No,false,0.0,7.485523385300668,449,false
false,false,0,Yes,No,false,0.0,0.7241003271537623,917,false
false,false,0,No,No,false,0.0,179.36531365313652,271,false
false,false,0,No,Yes,false,0.0,19.21728971962617,428,false
false,false,0,No,No,false,0.0,49.634020618556704,194,false
false,false,0,No,No,false,0.0,25.50413223140496,121,false
