url,URL Relevance,NumberOfRetweets,Hashtag,Mention,Max Retweets,PercentMatch,Tweets:Followers,Followers,Relevant
true,false,0,No,No,false,0.0,21651.0,1,false
false,false,0,No,No,false,0.0,33.55555555555556,153,false
false,false,0,No,Yes,false,0.0,27.746943115364168,3762,false
true,false,0,No,No,false,0.0,65.88846153846154,260,false
true,false,0,Yes,No,false,0.0,3365.0,1,false
true,false,0,Yes,No,false,0.0,4.310371517027864,2584,false
true,false,0,No,No,false,0.0,5.040677966101695,295,false
false,false,0,Yes,No,false,0.0,3.5189536998181565,7149,false
false,false,0,No,No,false,0.0,6.773148148148148,432,false
false,false,0,No,Yes,false,0.0,100.27007299270073,137,false
false,false,0,No,No,false,0.0,53.12280701754386,228,false
false,false,0,No,Yes,false,0.0,167.18309859154928,284,false
false,false,0,No,No,false,0.0,38.54807692307692,104,false
false,false,0,No,Yes,false,0.0,54.79898218829516,393,false
false,false,0,No,Yes,false,0.0,24.176470588235293,136,false
false,false,0,No,No,false,0.0,112.3913043478261,46,false
false,false,0,No,Yes,false,0.0,56.06628242074928,347,false
false,false,0,No,Yes,false,0.0,12.666666666666666,735,false
false,false,0,No,Yes,false,0.0,47.04375,480,false
false,false,0,No,No,false,0.0,5.2827102803738315,856,false
true,false,0,No,No,false,0.0,26.70006770480704,2954,false
true,false,0,No,No,false,17.543859649122805,2.786037167252637,1991,false
true,false,0,No,Yes,false,0.0,18.59450171821306,291,false
true,false,0,No,Yes,false,0.0,2.4444444444444446,108,false
true,false,0,No,No,false,0.0,1136.8,10,false
true,false,0,No,No,false,0.0,291.8888888888889,9,false
true,false,0,No,No,false,0.0,1.0471698113207548,1166,false
false,false,0,No,No,false,0.0,Infinity,0,false
false,false,0,Yes,No,false,0.0,Infinity,0,false
false,false,0,Yes,No,false,0.0,8.541333333333334,750,false
false,false,0,Yes,No,false,0.0,2.6045045045045043,1110,false
true,false,0,Yes,No,false,0.0,3.661006289308176,3180,false
true,false,0,No,No,false,0.0,38.56,50,false
true,false,0,Yes,No,false,0.0,4386.115384615385,26,false
true,false,0,No,No,false,0.0,2.7766497461928936,197,false
true,false,0,No,No,false,0.0,7.156626506024097,166,false
true,false,0,No,No,false,0.0,55.23076923076923,13,false
true,false,0,No,No,false,0.0,1.0216606498194947,554,false
true,false,0,No,No,false,0.0,15.909090909090908,11,false
true,false,0,No,No,false,0.0,4.12316715542522,341,false
true,false,0,No,No,false,0.0,2.58974358974359,156,false
true,false,0,No,No,false,0.0,7.326604554865424,1932,false
true,false,0,No,No,false,0.0,14673.5,6,false
true,false,0,No,No,false,0.0,3464.0,1,false
true,false,0,No,No,false,0.0,21.1340206185567,388,false
true,false,0,No,No,false,0.0,141.22448979591837,98,false
true,false,0,No,No,false,0.0,3432.1666666666665,6,false
true,false,0,No,No,false,0.0,4.439784946236559,930,false
true,false,0,Yes,No,false,0.0,0.8879276445143531,7629,false
true,false,0,No,No,false,0.0,29.363636363636363,11,false
true,false,0,No,No,false,0.0,1.9230769230769231,91,false
true,false,0,No,No,false,0.0,1095.2310924369747,238,false
true,false,0,No,Yes,false,0.0,0.8205128205128205,273,false
true,false,0,Yes,No,false,0.0,5.66,150,false
true,false,0,Yes,No,false,0.0,12.117647058823529,102,false
true,false,0,No,No,false,0.0,1722.85,20,false
true,false,0,No,No,false,0.0,1.4283289757350581,21801,false
true,false,0,Yes,No,false,0.0,24.941687344913152,806,false
true,false,0,No,No,false,0.0,19.16216216216216,703,false
true,false,0,No,No,false,0.0,3.7047450852814054,21517,false
true,false,0,No,No,false,0.0,22.563467492260063,323,false
true,false,0,Yes,No,false,0.0,Infinity,0,false
true,false,0,Yes,No,false,0.0,111229.0,1,false
true,false,0,No,Yes,false,0.0,98.62295081967213,183,false
true,false,0,Yes,No,false,0.0,2.7850074220682832,4042,false
true,false,0,No,No,false,0.0,1.275737940964723,1389,false
true,false,0,Yes,No,false,0.0,14.117647058823529,68,false
true,false,0,No,No,false,0.0,27.15,180,false
true,false,0,No,No,false,0.0,1.8563869992441422,1323,false
true,false,0,Yes,No,false,0.0,4.745694022289767,1974,false
true,false,0,Yes,No,false,0.0,2052.8,5,false
true,false,0,No,No,false,0.0,Infinity,0,false
true,false,0,No,No,false,0.0,2.385974914481186,3508,false
true,false,0,No,Yes,false,0.0,574.1282051282051,39,false
true,false,0,No,No,false,0.0,142.78205128205127,234,false
true,false,0,Yes,No,false,0.0,112.89066666666666,375,false
true,false,0,No,No,false,0.0,4.237092731829574,1995,false
true,false,0,No,No,false,0.0,29.36813186813187,182,false
true,false,0,No,No,false,0.0,2.1449704142011834,1690,false
true,false,0,No,No,false,0.0,16.48314606741573,89,false
true,false,0,No,No,false,0.0,19.38598901098901,728,false
true,false,0,No,No,false,0.0,32.66315789473684,190,false
true,false,0,Yes,No,false,0.0,27.404255319148938,47,false
true,false,0,No,No,false,0.0,158.78048780487805,287,false
true,false,0,No,No,false,0.0,3.4257425742574257,202,false
true,false,0,No,No,false,0.0,770.3235294117648,34,false
true,false,0,No,No,false,0.0,1.4791666666666667,144,false
true,false,0,No,No,false,0.0,1280.0,1,false
true,false,0,No,No,false,0.0,1.7811820330969268,10575,false
true,false,0,No,No,false,0.0,Infinity,0,false
true,false,0,No,No,false,0.0,37.900826446280995,121,false
true,false,0,No,No,false,0.0,Infinity,0,false
true,false,0,No,No,false,0.0,25.62735849056604,212,false
true,false,0,Yes,Yes,false,0.0,44.54022988505747,174,false
true,false,0,Yes,No,false,0.0,3638.0588235294117,17,false
false,false,0,No,No,false,0.0,9.877358490566039,106,false
false,false,0,No,Yes,false,0.0,19.995955510616785,989,false
false,false,0,No,No,false,0.0,37.9264705882353,68,false
false,false,0,Yes,No,false,0.0,46.78313253012048,83,false
false,false,0,No,No,false,0.0,1.9375,16,false
false,false,0,No,No,false,0.0,70.40425531914893,188,false
false,false,0,No,No,false,0.0,33.29277566539924,263,false
false,false,0,No,Yes,false,0.0,48.3072625698324,179,false
false,false,0,Yes,No,false,0.0,17.09061488673139,1236,false
false,false,0,No,No,false,0.0,41.92857142857143,42,false
false,false,0,No,No,false,0.0,82.85714285714286,42,false
false,false,0,No,Yes,false,0.0,282.98293515358364,293,false
false,false,0,No,No,false,0.0,30.583333333333332,180,false
false,false,0,No,No,false,0.0,68.2408163265306,245,false
false,false,0,No,No,false,0.0,12.174418604651162,172,false
false,false,0,No,No,false,0.0,3.4411764705882355,34,false
